Sample Location,Decision Unit,Sample Type,Sample Depth (feet bgs),Sample ID,Sample Date,Chemical,Concentration,Detection
West Parcel,DU-2,ISM,0-1,DU-2 (0-1),44774,Chrysene,112,NA
West Parcel,DU-2,ISM,0-1,DU-2 (0-1),44774,"Dibenz(a,h) anthracene",15.6,NA
West Parcel,DU-2,ISM,0-1,DU-2 (0-1),44774,Fluoranthene,144,NA
West Parcel,DU-2,ISM,0-1,DU-2 (0-1),44774,Fluorene,6.68,J
West Parcel,DU-2,ISM,0-1,DU-2 (0-1),44774,"Indeno(1,2,3-cd)pyrene",106,NA
West Parcel,DU-2,ISM,0-1,DU-2 (0-1),44774,1-Methylnaphthalene,5.05,U
West Parcel,DU-2,ISM,0-1,DU-2 (0-1),44774,2-Methylnaphthalene,5.58,J
West Parcel,DU-2,ISM,0-1,DU-2 (0-1),44774,Naphthalene,9.09,J
West Parcel,DU-2,ISM,0-1,DU-2 (0-1),44774,Phenanthrene,78.7,NA
West Parcel,DU-2,ISM,0-1,DU-2 (0-1),44774,Pyrene,153,NA
West Parcel,DU-2,ISM,0-1,DU-2 (0-1),44774,Dibenzofuran,5.11,J
West Parcel,DU-2,ISM,0-1,DU-2 (0-1),44774,Total HPAH,1020,J
West Parcel,DU-2,ISM,0-1,DU-2 (0-1),44774,Total LPAH,127,J
West Parcel,DU-2,ISM,0-1,DU-2 (0-1),44774,cPAHs (BaP Eq.),165,J
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,Acenaphthene,4.7,U
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,Acenaphthylene,4.7,U
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,Anthracene,19,NA
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,Benz(a) anthracene,81.9,NA
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,Benzo(a) pyrene,75.1,NA
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,Benzo(b) fluoranthene,93.2,NA
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,Benzo(k) fluoranthene,35,J
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,"Benzo(g,h,i) perylene",50.3,NA
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,Chrysene,87.5,NA
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,"Dibenz(a,h) anthracene",9.75,NA
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,Fluoranthene,158,NA
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,Fluorene,4.7,U
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,"Indeno(1,2,3-cd)pyrene",56.7,NA
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,1-Methylnaphthalene,4.7,U
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,2-Methylnaphthalene,4.7,U
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,Naphthalene,4.88,J
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,Phenanthrene,90.2,NA
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,Pyrene,145,NA
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,Dibenzofuran,4.7,U
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,Total HPAH,792,J
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,Total LPAH,123,J
West Parcel,DU-2,ISM,1-2,DU-2 (1-2),44774,cPAHs (BaP Eq.),108,J
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,Acenaphthene,5,U
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,Acenaphthylene,5,U
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,Anthracene,5,U
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,Benz(a) anthracene,15.5,NA
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,Benzo(a) pyrene,21.9,NA
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,Benzo(b) fluoranthene,31.6,NA
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,Benzo(k) fluoranthene,11,J
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,"Benzo(g,h,i) perylene",27,NA
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,Chrysene,24.9,NA
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,"Dibenz(a,h) anthracene",5,U
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,Fluoranthene,29.1,NA
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,Fluorene,5,U
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,"Indeno(1,2,3-cd)pyrene",26.3,NA
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,1-Methylnaphthalene,5,U
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,2-Methylnaphthalene,5,U
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,Naphthalene,5,U
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,Phenanthrene,12.5,NA
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,Pyrene,33.2,NA
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,Dibenzofuran,5,U
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,Total HPAH,223,J
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,Total LPAH,27.5,NA
West Parcel,DU-2,ISM,2-3,DU-2 (2-3),44774,cPAHs (BaP Eq.),31.9,J
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,Acenaphthene,5.54,J
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,Acenaphthylene,4.99,J
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,Anthracene,13.2,NA
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,Benz(a) anthracene,65.5,NA
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,Benzo(a) pyrene,105,NA
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,Benzo(b) fluoranthene,138,NA
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,Benzo(k) fluoranthene,54.7,J
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,"Benzo(g,h,i) perylene",90.1,NA
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,Chrysene,110,NA
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,"Dibenz(a,h) anthracene",16.4,NA
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,Fluoranthene,140,NA
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,Fluorene,4.78,U
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,"Indeno(1,2,3-cd)pyrene",104,NA
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,1-Methylnaphthalene,4.78,U
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,2-Methylnaphthalene,6.89,J
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,Naphthalene,11,NA
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,Phenanthrene,76.8,NA
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,Pyrene,152,NA
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,Dibenzofuran,4.78,U
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,Total HPAH,976,J
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,Total LPAH,121,J
West Parcel,DU-3,ISM,0-1,DU-3 (0-1),44776,cPAHs (BaP Eq.),153,J
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,Acenaphthene,5.1,U
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,Acenaphthylene,9.18,J
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,Anthracene,8.37,J
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,Benz(a) anthracene,56.7,NA
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,Benzo(a) pyrene,90.1,NA
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,Benzo(b) fluoranthene,116,NA
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,Benzo(k) fluoranthene,43.6,J
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,"Benzo(g,h,i) perylene",92.8,NA
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,Chrysene,99.7,NA
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,"Dibenz(a,h) anthracene",11.5,NA
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,Fluoranthene,169,NA
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,Fluorene,5.1,U
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,"Indeno(1,2,3-cd)pyrene",96.8,NA
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,1-Methylnaphthalene,5.1,U
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,2-Methylnaphthalene,5.1,U
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,Naphthalene,8.24,J
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,Phenanthrene,87.1,NA
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,Pyrene,208,NA
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,Dibenzofuran,5.1,U
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,Total HPAH,984,J
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,Total LPAH,121,J
West Parcel,DU-3,ISM,1-2,DU-3 (1-2),44776,cPAHs (BaP Eq.),129,J
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,Acenaphthene,4.95,U
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,Acenaphthylene,6.86,J
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,Anthracene,8.05,J
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,Benz(a) anthracene,43.3,NA
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,Benzo(a) pyrene,73.4,NA
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,Benzo(b) fluoranthene,96.1,NA
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,Benzo(k) fluoranthene,32.5,J
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,"Benzo(g,h,i) perylene",75.6,NA
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,Chrysene,78.2,NA
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,"Dibenz(a,h) anthracene",7.59,J
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,Fluoranthene,116,NA
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,Fluorene,4.95,U
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,"Indeno(1,2,3-cd)pyrene",79.3,NA
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,1-Methylnaphthalene,5.64,J
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,2-Methylnaphthalene,16.5,NA
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,Naphthalene,12.3,NA
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,Phenanthrene,64.9,NA
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,Pyrene,143,NA
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,Dibenzofuran,4.95,U
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,Total HPAH,745,J
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,Total LPAH,114,J
West Parcel,DU-3,ISM,2-3,DU-3 (2-3),44776,cPAHs (BaP Eq.),103,J
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,Acenaphthene,7.89,J
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,Acenaphthylene,36.9,NA
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,Anthracene,36.3,NA
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,Benz(a) anthracene,160,NA
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,Benzo(a) pyrene,310,NA
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,Benzo(b) fluoranthene,354,NA
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,Benzo(k) fluoranthene,107,J
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,"Benzo(g,h,i) perylene",255,NA
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,Chrysene,265,NA
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,"Dibenz(a,h) anthracene",37.3,NA
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,Fluoranthene,319,NA
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,Fluorene,9.26,J
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,"Indeno(1,2,3-cd)pyrene",277,NA
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,1-Methylnaphthalene,12.3,NA
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,2-Methylnaphthalene,25.8,NA
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,Naphthalene,45.7,NA
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,Phenanthrene,167,NA
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,Pyrene,432,NA
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,Dibenzofuran,5.73,J
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,Total HPAH,2520,J
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,Total LPAH,329,J
West Parcel,DU-4,ISM,0-1,DU-4 (0-1),44777,cPAHs (BaP Eq.),428,J
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,Acenaphthene,23.8,U
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,Acenaphthylene,34.3,U
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,Anthracene,283,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,Benz(a) anthracene,1460,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,Benzo(a) pyrene,1240,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,Benzo(b) fluoranthene,1140,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,Benzo(k) fluoranthene,261,J
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,"Benzo(g,h,i) perylene",650,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,Chrysene,2220,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,"Dibenz(a,h) anthracene",196,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,Fluoranthene,1300,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,Fluorene,109,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,"Indeno(1,2,3-cd)pyrene",493,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,1-Methylnaphthalene,53.6,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,2-Methylnaphthalene,96.4,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,Naphthalene,59,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,Phenanthrene,2960,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,Pyrene,2940,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,Dibenzofuran,33.4,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,Total HPAH,11900,J
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,Total LPAH,3540,NA
West Parcel,DU-4,ISM,1-2,DU-4 (1-2),44777,cPAHs (BaP Eq.),1750,J
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,Acenaphthene,6.77,J
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,Acenaphthylene,91.5,NA
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,Anthracene,54.5,NA
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,Benz(a) anthracene,223,NA
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,Benzo(a) pyrene,561,NA
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,Benzo(b) fluoranthene,657,NA
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,Benzo(k) fluoranthene,191,J
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,"Benzo(g,h,i) perylene",489,NA
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,Chrysene,448,NA
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,"Dibenz(a,h) anthracene",62,NA
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,Fluoranthene,643,NA
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,Fluorene,19.4,NA
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,"Indeno(1,2,3-cd)pyrene",534,NA
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,1-Methylnaphthalene,13.3,NA
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,2-Methylnaphthalene,20.9,NA
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,Naphthalene,47.7,NA
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,Phenanthrene,393,NA
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,Pyrene,844,NA
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,Dibenzofuran,9.42,J
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,Total HPAH,4650,J
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,Total LPAH,634,J
West Parcel,DU-4,ISM,2-3,DU-4 (2-3),44777,cPAHs (BaP Eq.),767,J
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,Acenaphthene,7.41,J
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,Acenaphthylene,9.82,J
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,Anthracene,14.5,NA
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,Benz(a) anthracene,109,NA
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,Benzo(a) pyrene,168,NA
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,Benzo(b) fluoranthene,239,NA
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,Benzo(k) fluoranthene,66.3,NA
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,"Benzo(g,h,i) perylene",119,NA
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,Chrysene,160,NA
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,"Dibenz(a,h) anthracene",50.7,U
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,Fluoranthene,175,NA
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,Fluorene,6.08,J
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,"Indeno(1,2,3-cd)pyrene",131,NA
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,1-Methylnaphthalene,5.9,J
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,2-Methylnaphthalene,8.66,J
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,Naphthalene,10,J
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,Phenanthrene,82.2,NA
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,Pyrene,207,NA
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,Dibenzofuran,5.07,U
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,Total HPAH,1400,NA
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,Total LPAH,139,J
West Parcel,DU-5,ISM,0-1,DU-5 (0-1)A,44764,cPAHs (BaP Eq.),242,J
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,Acenaphthene,8.72,J
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,Acenaphthylene,10.1,NA
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,Anthracene,23.3,NA
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,Benz(a) anthracene,91.3,NA
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,Benzo(a) pyrene,140,NA
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,Benzo(b) fluoranthene,192,NA
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,Benzo(k) fluoranthene,66.5,J
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,"Benzo(g,h,i) perylene",87.7,NA
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,Chrysene,122,NA
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,"Dibenz(a,h) anthracene",18.9,NA
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,Fluoranthene,162,NA
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,Fluorene,6.66,J
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,"Indeno(1,2,3-cd)pyrene",108,NA
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,1-Methylnaphthalene,7.41,J
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,2-Methylnaphthalene,12,NA
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,Naphthalene,13.2,NA
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,Phenanthrene,80.8,NA
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,Pyrene,169,NA
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,Dibenzofuran,5.69,J
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,Total HPAH,1180,J
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,Total LPAH,186,J
West Parcel,DU-5,ISM,0-1  FR,DU-5 (0-1)B,44764,cPAHs (BaP Eq.),179,J
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,Acenaphthene,10.9,NA
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,Acenaphthylene,13.1,NA
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,Anthracene,31.1,NA
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,Benz(a) anthracene,106,NA
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,Benzo(a) pyrene,172,NA
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,Benzo(b) fluoranthene,233,NA
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,Benzo(k) fluoranthene,77.3,J
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,"Benzo(g,h,i) perylene",107,NA
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,Chrysene,156,NA
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,"Dibenz(a,h) anthracene",21.8,NA
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,Fluoranthene,213,NA
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,Fluorene,9.26,J
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,"Indeno(1,2,3-cd)pyrene",128,NA
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,1-Methylnaphthalene,6.95,J
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,2-Methylnaphthalene,10.6,NA
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,Naphthalene,12.6,NA
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,Phenanthrene,113,NA
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,Pyrene,226,NA
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,Dibenzofuran,7.34,J
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,Total HPAH,1240,J
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,Total LPAH,173,J
West Parcel,DU-5,ISM,0-1 FR,DU-5 (0-1)C,44764,cPAHs (BaP Eq.),192,J
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,Acenaphthene,8.16,J
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,Acenaphthylene,13.2,NA
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,Anthracene,29.8,NA
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,Benz(a) anthracene,91.2,NA
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,Benzo(a) pyrene,126,NA
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,Benzo(b) fluoranthene,174,NA
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,Benzo(k) fluoranthene,55.7,J
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,"Benzo(g,h,i) perylene",81.7,NA
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,Chrysene,132,NA
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,"Dibenz(a,h) anthracene",16.9,NA
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,Fluoranthene,204,NA
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,Fluorene,7.23,J
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,"Indeno(1,2,3-cd)pyrene",93.6,NA
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,1-Methylnaphthalene,7.06,J
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,2-Methylnaphthalene,10,J
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,Naphthalene,11.1,NA
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,Phenanthrene,107,NA
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,Pyrene,208,NA
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,Dibenzofuran,5.04,J
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,Total HPAH,1160,J
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,Total LPAH,155,J
West Parcel,DU-5,ISM,1-2,DU-5 (1-2)A,44767,cPAHs (BaP Eq.),199,J
West Parcel,DU-5,ISM,1-2 FR,DU-5 (1-2)B,44767,Acenaphthene,6.07,J
West Parcel,DU-5,ISM,1-2 FR,DU-5 (1-2)B,44767,Acenaphthylene,11.5,NA
West Parcel,DU-5,ISM,1-2 FR,DU-5 (1-2)B,44767,Anthracene,22.7,NA
West Parcel,DU-5,ISM,1-2 FR,DU-5 (1-2)B,44767,Benz(a) anthracene,67,NA
West Parcel,DU-5,ISM,1-2 FR,DU-5 (1-2)B,44767,Benzo(a) pyrene,102,NA
